frame,bg_sampled_mean,bg_fit_min
1808,21.411486,17.670847098357275
1809,21.555868,17.986500749132897
1810,21.535326,17.733119743015127
1811,21.486698,17.663461346773314
1812,21.205084,17.451905322948353
1813,21.425146,17.71412122999144
1814,21.529097,17.854015922244436
1815,21.245567,17.49628888179768
1816,21.442368,17.894568962931785
1817,21.277529,17.63395712650221
1818,21.399939,17.76961656279471
1819,21.455254,17.73527350454227
1820,21.45055,17.769929782553234
1821,21.531279,17.76265686238446
1822,21.603918,17.882307723615856
1823,21.583937,17.926518032184088
1824,21.755722,17.969864228849442
1825,21.747465,18.058408980544062
1826,21.736202,17.931465628050777
1827,21.765486,18.016918830743688
1828,21.76255,18.034066803747276
1829,21.373434,17.66132123422448
1830,21.524094,17.691071469638775
1831,21.567825,17.874693823627567
1832,21.360079,17.6387514853227
1833,22.8333,19.26686842998676
1834,22.842384,19.17993982126722
1835,21.456408,17.760459837734885
1836,22.786207,19.09351481273308
1837,21.385662,17.756294638267622
1838,21.660963,17.759208807000242
1839,21.620922,17.945947281358762
1840,21.507969,17.855692312391408
1841,21.524889,17.779914205662045
1842,21.40768,17.83144552582138
1843,21.490393,17.785116377934546
1844,21.549906,17.933675455412722
1845,21.407606,17.781912764433585
1846,21.398752,17.644582294612462
1847,21.385271,17.731944510635408
1848,22.946505,19.244695190013474
1849,22.913725,19.171152669342806
1850,21.568972,18.01096800020214
1851,21.572317,17.885357895261286
1852,21.54567,17.80657085828624
1853,21.519823,17.881513167513333
1854,21.526926,17.936662583222468
1855,21.480053,17.738712016769693
1856,22.770573,19.02234446165655
1857,21.408186,17.69516545440361
1858,21.523436,17.80910686617932
1859,21.25457,17.43442171140596
1860,21.401773,17.77435466683618
1861,21.351131,17.76326372490162
1862,21.426792,17.791590018339967
1863,21.44526,17.92377842284031
1864,21.343584,17.896817617503743
1865,22.758503,19.235995449020344
1866,21.315443,17.7762029156515
1867,21.510948,17.819259386194272
1868,21.521513,17.865930286345552
1869,21.355034,17.715028923090514
1870,21.46121,17.867629354222565
1871,22.730251,18.995852411351986
1872,21.427187,17.879005308609354
1873,21.282825,17.64689990408347
1874,22.732351,19.24456668457682
1875,21.328865,17.783002278552466
1876,21.330263,17.835298863794623
1877,21.644342,17.9664847653249
1878,21.648863,18.072190213182733
1879,21.650639,17.881222042036526
1880,21.64973,17.88130860016718
1881,21.675774,18.04065193992424
1882,21.680576,17.97134193444038
1883,21.683756,18.052567172180225
1884,21.694067,18.033123518679652
1885,21.693518,18.04526877299919
1886,21.595901,18.0543086930636
1887,21.51921,17.82245978661314
1888,21.499392,17.82696333201236
1889,21.495516,17.927078839031466
1890,21.375002,17.65609294755133
1891,21.589846,18.011147936261857
1892,21.631058,17.968783590932638
1893,21.583595,17.93339935251969
1894,21.3984,17.607986983909164
1895,21.518198,17.761130884351118
1896,21.64547,17.95264871633337
1897,21.631042,18.035513607512385
1898,21.417685,17.74897356284524
1899,21.408,17.65804214759138
1900,21.51729,17.890330108720846
1901,21.52785,17.706745554623858
1902,21.598495,17.905968676515137
1903,21.634043,17.92729268169584
1904,21.630495,17.92355611874092
1905,21.57442,17.892022348333317
1906,21.560907,17.945172077268047
1907,21.353937,17.636741642626774
1908,21.497534,17.878628911649916
1909,21.419138,17.699597606277973
1910,21.601595,18.04304792716656
1911,21.58876,17.99834613582278
1912,21.585129,18.050553191156684
1913,21.578344,17.934230328699677
1914,21.509035,17.835928303451322
1915,21.47346,17.685368470633975
1916,21.425135,17.71182185079082
1917,21.217209,17.629049714087525
1918,21.224195,17.532782547603016
1919,21.28456,17.425248317621122
1920,21.440622,17.694169810163498
1921,21.512203,17.824627286946953
1922,21.50705,17.5968571416263
1923,21.541088,17.868772677541237
1924,21.46654,17.806789187836316
1925,21.865063,18.12973287268649
1926,21.815315,18.10096247837197
1927,21.846582,18.26200113346974
1928,21.833027,18.23270371865675
1929,21.822445,18.156038257168234
1930,21.808626,18.150273722867457
1931,21.826557,18.059936355553077
1932,21.835634,18.15216270385479
1933,21.806974,18.124653924879237
1934,21.821062,18.090270375186147
1935,21.822165,18.185190062967173
1936,21.82861,18.117719833396357
1937,21.849813,18.226833213361935
1938,21.84443,18.231944960649912
1939,21.808659,18.23312648314337
1940,21.811693,18.177433062517103
1941,21.813955,18.116826467110986
1942,21.81578,18.125092587096194
1943,21.825336,18.03708999257333
1944,21.818584,18.234840799796764
1945,21.830458,18.214935662187784
1946,21.828365,18.22243536252486
1947,21.834257,18.23702195583843
1948,21.840528,18.141799526203148
1949,21.823105,18.28568917347929
1950,21.793198,18.142149394504774
1951,21.802692,18.2596424868144
