frame,minutes,is_stim_onset,in_analysis_window
1045,117.983333333333,False,True
1046,118.1,False,True
1047,118.216666666667,False,True
1048,118.333333333333,False,True
1049,118.45,False,True
1050,118.566666666667,False,True
1051,118.666666666667,False,True
1052,118.783333333333,False,True
1053,118.9,False,True
1054,119.016666666667,False,True
1055,119.133333333333,False,True
1056,119.25,False,True
1057,119.366666666667,False,True
1058,119.466666666667,False,True
1059,119.583333333333,False,True
1060,119.7,False,True
1061,119.816666666667,False,True
1062,119.933333333333,False,True
1063,120.033333333333,True,True
1064,120.15,False,True
1065,120.266666666667,False,True
1066,120.383333333333,False,True
1067,120.5,False,True
1068,120.616666666667,False,True
1069,120.716666666667,False,True
1070,120.833333333333,False,True
1071,120.95,False,True
1072,121.066666666667,False,True
1073,121.183333333333,False,True
1074,121.3,False,True
1075,121.416666666667,False,True
1076,121.533333333333,False,True
1077,121.633333333333,False,True
1078,121.75,False,True
1079,121.866666666667,False,True
1080,121.983333333333,False,True
1081,122.1,False,True
1082,122.2,False,True
1083,122.316666666667,False,True
1084,122.433333333333,False,True
1085,122.533333333333,False,True
1086,122.65,False,True
1087,122.766666666667,False,True
1088,122.883333333333,False,True
1089,123.0,False,True
1090,123.116666666667,False,True
1091,123.216666666667,False,True
1092,123.316666666667,False,True
1093,123.4,False,True
1094,123.516666666667,False,True
1095,123.633333333333,False,True
1096,123.75,False,True
1097,123.866666666667,False,True
1098,123.983333333333,False,True
1099,124.083333333333,False,True
